"","TCSER","hUSI","Group"
"TCGA.AC.A7VB.01",-0.609122740954622,0.420632138115964,"BRCA"
"TCGA.E2.A1IG.01",0.460139934384063,0.590404754631407,"BRCA"
"TCGA.AO.A0J2.01",-0.705036459857291,0.325076794747233,"BRCA"
"TCGA.BH.A28Q.01",0.280773152893037,0.629825967999247,"BRCA"
"TCGA.AC.A2FB.01",0.637510952015575,0.673968098737617,"BRCA"
"TCGA.BH.A0BS.11",0.411861510179927,0.63063532703299,"BRCA"
"TCGA.C8.A12L.01",-0.418975579678103,0.44743598439699,"BRCA"
"TCGA.3C.AALK.01",0.105166175305035,0.520604927815816,"BRCA"
"TCGA.E9.A1QZ.01",0.112637217612316,0.630591446034086,"BRCA"
"TCGA.AC.A5EH.01",0.0740573266510486,0.531210561389685,"BRCA"
"TCGA.GM.A2D9.01",0.292674035398006,0.596812625661156,"BRCA"
"TCGA.LD.A66U.01",0.0878552636769794,0.510201970187499,"BRCA"
"TCGA.AO.A1KO.01",0.410683472933296,0.698039256528629,"BRCA"
"TCGA.BH.A0DO.11",0.413601793905624,0.690714536249598,"BRCA"
"TCGA.AR.A0TP.01",-0.54390123055762,0.359027972089713,"BRCA"
"TCGA.BH.A0DK.11",0.715309502404482,0.673878220863256,"BRCA"
"TCGA.A8.A07I.01",-0.0607285971085235,0.531724749752566,"BRCA"
"TCGA.A2.A0EY.01",-0.135629760545162,0.527098565132772,"BRCA"
"TCGA.LL.A442.01",0.246053917490261,0.596162287765544,"BRCA"
"TCGA.A8.A08I.01",-0.302178894609429,0.597687032635,"BRCA"
"TCGA.A8.A091.01",0.153372847217955,0.643174244118095,"BRCA"
"TCGA.D8.A1XT.01",-0.0825659018072484,0.555322688414845,"BRCA"
"TCGA.BH.A0DG.01",0.509011578988309,0.550818533689012,"BRCA"
"TCGA.AR.A2LL.01",-0.274655947827412,0.556644657172907,"BRCA"
"TCGA.4H.AAAK.01",-0.0734648202864862,0.52166183385662,"BRCA"
"TCGA.3C.AALI.01",-0.327422247231688,0.43922913770707,"BRCA"
"TCGA.A8.A08P.01",-0.383780878544218,0.527468665824546,"BRCA"
"TCGA.D8.A1X8.01",0.0470463528230339,0.625547932093542,"BRCA"
"TCGA.BH.A0E1.01",-0.195373543740552,0.504910712449617,"BRCA"
"TCGA.S3.A6ZG.01",-0.56649279975997,0.494865724118501,"BRCA"
"TCGA.AO.A0J5.01",0.484583970398222,0.607592698061795,"BRCA"
"TCGA.A2.A0EM.01",0.312790859477616,0.595660381229438,"BRCA"
"TCGA.A8.A08T.01",0.152662980938392,0.602699815984247,"BRCA"
"TCGA.S3.AA12.01",-0.401942722832076,0.463180725220371,"BRCA"
"TCGA.HN.A2NL.01",-1.0535208479885,0.143339750750656,"BRCA"
"TCGA.AO.A12A.01",0.401328097799096,0.609876164176961,"BRCA"
"TCGA.A2.A0YM.01",-0.741444362098461,0.30378913600895,"BRCA"
"TCGA.BH.A1FN.11",0.55420023241872,0.727339607426786,"BRCA"
"TCGA.E2.A9RU.01",-0.565210365972727,0.378742119278548,"BRCA"
"TCGA.C8.A130.01",-0.753219506427581,0.374743164524142,"BRCA"
"TCGA.E2.A1B4.01",0.283374425292278,0.581170713904389,"BRCA"
"TCGA.LL.A73Z.01",0.0188770835746937,0.540364426022397,"BRCA"
"TCGA.C8.A1HI.01",0.366524291730984,0.625474243077131,"BRCA"
"TCGA.LL.A6FR.01",-0.231615002509545,0.343873797471973,"BRCA"
"TCGA.PL.A8LV.01",-0.544195023214395,0.426939384700816,"BRCA"
"TCGA.A8.A07E.01",-0.17430611876317,0.531296493911685,"BRCA"
"TCGA.E9.A247.01",-0.641584685738325,0.417658472500217,"BRCA"
"TCGA.A2.A3XZ.01",-0.392363927695868,0.476764809959747,"BRCA"
"TCGA.A8.A07F.01",-0.114256301204125,0.566618111678777,"BRCA"
"TCGA.B6.A0RN.01",0.452492321535273,0.592452939342854,"BRCA"
"TCGA.LD.A7W5.01",-0.0991272996148613,0.492785942347575,"BRCA"
"TCGA.BH.A0BL.01",-0.334354807539462,0.503156051265089,"BRCA"
"TCGA.AN.A0XV.01",0.171649622446738,0.669142235502248,"BRCA"
"TCGA.A7.A4SB.01",-0.150578334973063,0.5712498163134,"BRCA"
"TCGA.AN.A0XU.01",-0.710145086115678,0.312179445093009,"BRCA"
"TCGA.A7.A6VV.01",-0.392280886763048,0.343182749747259,"BRCA"
"TCGA.E2.A1LI.01",-0.869873726791593,0.348588162622665,"BRCA"
"TCGA.B6.A0WS.01",0.0399273584338913,0.616694293967686,"BRCA"
"TCGA.C8.A138.01",-0.0966286938939827,0.538920812919366,"BRCA"
"TCGA.A7.A426.01",0.143129175048512,0.56294170524941,"BRCA"
"TCGA.A7.A56D.01",0.0706237625920772,0.472664911415284,"BRCA"
"TCGA.A8.A07B.01",-0.357607280920048,0.538724395106608,"BRCA"
"TCGA.A8.A086.01",-0.16819130612612,0.55671613600415,"BRCA"
"TCGA.BH.A1FU.01",-0.226826760699984,0.485716040471164,"BRCA"
"TCGA.B6.A0RI.01",-0.12355188609663,0.504558683807685,"BRCA"
"TCGA.E2.A1B6.01",-0.673910857316201,0.35045015312286,"BRCA"
"TCGA.E9.A1N4.01",0.0509593604991991,0.700462983007736,"BRCA"
"TCGA.OL.A66O.01",-0.511328906385988,0.382001857852938,"BRCA"
"TCGA.A7.A6VY.01",-0.482560985956995,0.359136890425055,"BRCA"
"TCGA.GM.A2DA.01",0.0261350731260877,0.610030448451808,"BRCA"
"TCGA.B6.A0I1.01",-0.446042584017158,0.388074185259309,"BRCA"
"TCGA.D8.A141.01",0.556947190416143,0.63627300970907,"BRCA"
"TCGA.BH.A1FG.11",0.575349918945354,0.814319197196882,"BRCA"
"TCGA.BH.A0H9.01",-0.328943407510821,0.524506102923776,"BRCA"
"TCGA.BH.A18T.01",-0.916964720010483,0.247549892610161,"BRCA"
"TCGA.BH.A0BD.01",-0.219678195658195,0.497390017113633,"BRCA"
"TCGA.OL.A5RU.01",0.38398491305935,0.639255183973446,"BRCA"
"TCGA.C8.A12T.01",-0.603797279368382,0.399734728738173,"BRCA"
"TCGA.A7.A0DA.01",-0.0742885104662245,0.469929531934041,"BRCA"
"TCGA.A2.A25C.01",-0.25039768151976,0.551960369718033,"BRCA"
"TCGA.E2.A14V.01",-0.652933533593232,0.379423853345921,"BRCA"
"TCGA.BH.A1F8.11",0.672537951707153,0.740654284847799,"BRCA"
"TCGA.BH.A0BV.11",0.543314312692518,0.688516571678976,"BRCA"
"TCGA.BH.A0HP.01",0.523235915056891,0.639020625945805,"BRCA"
"TCGA.B6.A0I8.01",0.483880916730777,0.610358211728989,"BRCA"
"TCGA.E2.A1L7.01",-0.763549759460424,0.380083273578146,"BRCA"
"TCGA.E9.A1N8.01",-0.796617770140785,0.267914538846048,"BRCA"
"TCGA.A8.A085.01",-0.431225612324,0.482300500762521,"BRCA"
"TCGA.AR.A0U0.01",-0.452525256413682,0.449409431438803,"BRCA"
"TCGA.BH.A0AU.11",0.274016169561746,0.668275661876163,"BRCA"
"TCGA.A7.A0CE.01",-0.625879708849801,0.347699467554815,"BRCA"
"TCGA.C8.A12Y.01",-0.107733195383604,0.464027465147418,"BRCA"
"TCGA.A7.A13G.11",0.612997334775084,0.900893869982301,"BRCA"
"TCGA.AC.A2BM.01",-0.268610516002913,0.591966176961266,"BRCA"
"TCGA.BH.A0E0.01",-0.597859666840531,0.382315888620717,"BRCA"
"TCGA.E2.A15G.01",0.0952340688293127,0.604490292183656,"BRCA"
"TCGA.D8.A146.01",0.839525688063896,0.718908274092764,"BRCA"
"TCGA.C8.A12U.01",-0.708113348985687,0.406273993095021,"BRCA"
"TCGA.B6.A0WT.01",-0.146278536771351,0.589437701152284,"BRCA"
"TCGA.D8.A27M.01",0.171472704816078,0.642056549994995,"BRCA"
"TCGA.A8.A081.01",-0.506922133577408,0.550132219856716,"BRCA"
"TCGA.BH.A1ES.06",0.418740807617825,0.671965741571967,"BRCA"
"TCGA.AO.A03O.01",-0.666477534177896,0.432306066766855,"BRCA"
"TCGA.BH.A0H5.11",0.433628792875883,0.723592963525532,"BRCA"
"TCGA.E2.A15L.01",-0.178060078284932,0.581531343292893,"BRCA"
"TCGA.E2.A15H.01",-0.52568006668734,0.479410113608425,"BRCA"
"TCGA.BH.A1EV.11",0.531958961892918,0.766465461761595,"BRCA"
"TCGA.A8.A093.01",0.136664916455178,0.559580804567109,"BRCA"
"TCGA.BH.A18S.01",0.334529695657317,0.6384721050729,"BRCA"
"TCGA.AR.A1AO.01",0.139478980982619,0.631952580029275,"BRCA"
"TCGA.AC.A23G.01",0.86290961433481,0.593992733745137,"BRCA"
"TCGA.AR.A24Z.01",-0.372350316737172,0.522835325904493,"BRCA"
"TCGA.D8.A145.01",0.454696929339468,0.659757688895426,"BRCA"
"TCGA.BH.A42V.01",0.223917356445982,0.606064334715251,"BRCA"
"TCGA.D8.A1XB.01",0.154496995897366,0.573113189297453,"BRCA"
"TCGA.A2.A0YL.01",0.0308694065507868,0.556970788344934,"BRCA"
"TCGA.A7.A5ZX.01",0.400069377163145,0.625415594383779,"BRCA"
"TCGA.EW.A1P7.01",0.584217152531188,0.661383401134854,"BRCA"
"TCGA.AR.A5QQ.01",-0.493670686160702,0.42176679702351,"BRCA"
"TCGA.S3.AA15.01",-0.126063191694068,0.461038684098232,"BRCA"
"TCGA.BH.A1FH.11",0.736899022142438,0.750632703613465,"BRCA"
"TCGA.E9.A1RI.11",0.793828998190749,0.952975655644262,"BRCA"
"TCGA.AR.A24M.01",0.244631314577809,0.641279276588052,"BRCA"
"TCGA.A2.A0EW.01",0.810451302334044,0.712005321658052,"BRCA"
"TCGA.EW.A1J3.01",-0.239608394987523,0.61584688533442,"BRCA"
"TCGA.EW.A1P3.01",-0.120839819576732,0.539621056811029,"BRCA"
"TCGA.BH.A1FD.01",-0.373954992796546,0.517639400371797,"BRCA"
"TCGA.EW.A424.01",-0.107483751425725,0.514412582433313,"BRCA"
"TCGA.E2.A2P5.01",-0.680366866973945,0.388854359195661,"BRCA"
"TCGA.A2.A259.01",0.420750858599658,0.681117199768502,"BRCA"
"TCGA.E2.A1B1.01",0.254312597569297,0.722927171995264,"BRCA"
"TCGA.A7.A3J0.01",0.278918869619878,0.636858921538648,"BRCA"
"TCGA.AR.A2LR.01",-0.696920879590562,0.289757080065076,"BRCA"
"TCGA.A2.A0ES.01",0.844117859418802,0.735376556485726,"BRCA"
"TCGA.A7.A0D9.11",0.811515428547514,0.889785902537227,"BRCA"
"TCGA.EW.A1P8.01",-0.728957614881955,0.312325212739438,"BRCA"
"TCGA.AR.A0U4.01",-0.450136196210569,0.473503742099585,"BRCA"
"TCGA.A8.A08C.01",0.169201053092356,0.612185420146288,"BRCA"
"TCGA.LL.A7T0.01",-0.729543629023579,0.362219134819347,"BRCA"
"TCGA.A7.A13D.01",0.00594845962640966,0.506838782367822,"BRCA"
"TCGA.EW.A1OZ.01",-0.60956171294187,0.410023799865454,"BRCA"
"TCGA.A2.A1FX.01",-0.492781339362407,0.492689598579946,"BRCA"
"TCGA.BH.A0B8.11",0.741022293191626,0.854968243558885,"BRCA"
"TCGA.E2.A10F.01",0.189502964082478,0.615187845911413,"BRCA"
"TCGA.A7.A4SD.01",-0.342660019022105,0.433988082890136,"BRCA"
"TCGA.E2.A1B5.01",0.361926861385055,0.641360439785096,"BRCA"
"TCGA.BH.A0DE.01",0.903030947545991,0.733516986598494,"BRCA"
"TCGA.AO.A0JM.01",-0.306027600778361,0.454402899720406,"BRCA"
"TCGA.E2.A14P.01",-0.814647170231781,0.347113351050597,"BRCA"
"TCGA.E9.A227.01",0.522800445203352,0.647659735227809,"BRCA"
"TCGA.AR.A2LH.01",0.120187292955106,0.558684205147548,"BRCA"
"TCGA.A8.A07O.01",-0.742291250801701,0.331121659695971,"BRCA"
"TCGA.A2.A0D3.01",0.0808845970197183,0.605549943974993,"BRCA"
"TCGA.E9.A1NG.11",0.875610759955908,0.861909720642687,"BRCA"
"TCGA.AO.A0JA.01",0.168470871950388,0.571332887434536,"BRCA"
"TCGA.A2.A4S0.01",0.614317162710041,0.724521101567039,"BRCA"
"TCGA.E9.A1RB.11",0.606040011588201,0.798882034227161,"BRCA"
"TCGA.B6.A0IE.01",-0.420138657402008,0.387856691679672,"BRCA"
"TCGA.OL.A66J.01",0.337221080574761,0.643329072038186,"BRCA"
"TCGA.D8.A1JI.01",0.298034118707735,0.663383636000201,"BRCA"
"TCGA.OL.A5RX.01",0.264595261970501,0.581640179615179,"BRCA"
"TCGA.EW.A1OY.01",-0.539605926823301,0.434754404476065,"BRCA"
"TCGA.AR.A5QM.01",0.504798972348234,0.621624768796917,"BRCA"
"TCGA.A2.A0CQ.01",0.0597761347317734,0.539203628287388,"BRCA"
"TCGA.BH.A0BA.01",0.0786133497412731,0.608610173214183,"BRCA"
"TCGA.BH.A18L.11",0.925589097004345,0.788257497964453,"BRCA"
"TCGA.D8.A27F.01",-0.612519087113478,0.342266609924611,"BRCA"
"TCGA.C8.A26Z.01",-0.170131870998252,0.569001816122767,"BRCA"
"TCGA.BH.A1EU.11",0.654957706107213,0.822412844890994,"BRCA"
"TCGA.E2.A14S.01",-0.48620877688804,0.550453141880895,"BRCA"
"TCGA.A8.A06O.01",-0.566152474822479,0.521076147289434,"BRCA"
"TCGA.D8.A1JM.01",-0.668946074440529,0.29986383099631,"BRCA"
"TCGA.C8.A1HO.01",-0.237713422054462,0.579212025741725,"BRCA"
"TCGA.E9.A228.01",-0.754936122842026,0.475818039135157,"BRCA"
"TCGA.E9.A1RA.01",-0.130027463058735,0.596947806956833,"BRCA"
"TCGA.V7.A7HQ.01",0.0241599291858474,0.44940244811128,"BRCA"
"TCGA.OL.A6VR.01",0.148412311179044,0.547450754560642,"BRCA"
"TCGA.AR.A1AW.01",-0.113176400787566,0.595221045079538,"BRCA"
"TCGA.AR.A1AY.01",-0.671974399204331,0.271863487443876,"BRCA"
"TCGA.BH.A0H6.01",0.377611862523023,0.648891884341186,"BRCA"
"TCGA.EW.A1OV.01",-0.517741211418218,0.491343573598583,"BRCA"
"TCGA.A2.A04U.01",-0.854318919113526,0.199641593275154,"BRCA"
"TCGA.D8.A1JF.01",0.252018906462669,0.633752088054144,"BRCA"
"TCGA.OL.A6VQ.01",0.653970026697488,0.644485227969659,"BRCA"
"TCGA.C8.A273.01",-0.11990214218169,0.498505522905696,"BRCA"
"TCGA.C8.A132.01",0.177971829020614,0.621686697356232,"BRCA"
"TCGA.BH.A0EE.01",-0.628615426779051,0.40908364759297,"BRCA"
"TCGA.B6.A0RQ.01",0.537381045605617,0.616516099392021,"BRCA"
"TCGA.D8.A27W.01",-0.345154395470564,0.490015820888865,"BRCA"
"TCGA.AR.A2LJ.01",0.155746909730569,0.480508115708968,"BRCA"
"TCGA.A8.A075.01",-0.476647750711104,0.507438385753037,"BRCA"
"TCGA.A1.A0SD.01",0.742229174339711,0.689835718669758,"BRCA"
"TCGA.A2.A3Y0.01",-0.855049168850927,0.266768071066169,"BRCA"
"TCGA.EW.A6SD.01",-0.0181185160669879,0.531012952790374,"BRCA"
"TCGA.E2.A14W.01",-0.35912157823063,0.495556026628062,"BRCA"
"TCGA.LQ.A4E4.01",-0.595893372300043,0.495115405456371,"BRCA"
"TCGA.AR.A256.01",-0.62863459854772,0.360016923931146,"BRCA"
"TCGA.A2.A0T3.01",-0.700206459536814,0.402549041633924,"BRCA"
"TCGA.BH.A0HN.01",0.165788434529919,0.523367773971862,"BRCA"
"TCGA.A7.A26G.01",0.0927363935758465,0.599849349208349,"BRCA"
"TCGA.AN.A0FV.01",-0.0774889401799745,0.523710645863341,"BRCA"
"TCGA.A7.A0CD.01",-0.0876815597255501,0.57674554549716,"BRCA"
"TCGA.BH.A208.01",0.815226591317082,0.631631457418454,"BRCA"
"TCGA.BH.A1F6.01",-0.309406779855925,0.476058181910962,"BRCA"
"TCGA.AR.A1AU.01",0.286564550079862,0.569615267982369,"BRCA"
"TCGA.AR.A24X.01",-0.283177278371933,0.575023364008088,"BRCA"
"TCGA.B6.A0IO.01",-0.158437373465896,0.525810788143698,"BRCA"
"TCGA.E2.A1IE.01",-0.287135485697925,0.558909385280432,"BRCA"
"TCGA.AN.A0AJ.01",-0.857340430391869,0.398629895615575,"BRCA"
"TCGA.AO.A128.01",-0.415873074414413,0.526348726770715,"BRCA"
"TCGA.AR.A24T.01",0.596022741434884,0.666349423869094,"BRCA"
"TCGA.A2.A0CT.01",-0.213675786726342,0.560317381121736,"BRCA"
"TCGA.BH.A1F2.01",0.0448954385890552,0.638960524661919,"BRCA"
"TCGA.BH.A0DZ.11",0.330281356412061,0.500689347467026,"BRCA"
"TCGA.E9.A1N5.11",-0.29908257915815,0.508866869606286,"BRCA"
"TCGA.D8.A1J9.01",0.0166052207315343,0.602739403857616,"BRCA"
"TCGA.E2.A150.01",-0.125993895123887,0.517428970445096,"BRCA"
"TCGA.AR.A251.01",-0.478536517976846,0.450526179676288,"BRCA"
"TCGA.BH.A0B1.01",0.0758853491802264,0.607138973319636,"BRCA"
"TCGA.D8.A1JE.01",0.18039295541267,0.657194990392674,"BRCA"
"TCGA.A2.A0CP.01",0.477300042286658,0.593040435635683,"BRCA"
"TCGA.C8.A274.01",-0.232920100479096,0.566554226051711,"BRCA"
"TCGA.BH.A5IZ.01",-0.688361279092638,0.302967646486444,"BRCA"
"TCGA.A8.A076.01",-0.301763635734205,0.546185073279564,"BRCA"
"TCGA.B6.A40B.01",0.0420599992292508,0.509801807822153,"BRCA"
"TCGA.AR.A0U2.01",-0.74772777731677,0.357798381897226,"BRCA"
"TCGA.B6.A0IH.01",0.738887816869642,0.686736249037039,"BRCA"
"TCGA.D8.A27K.01",0.385110821254268,0.680340425698229,"BRCA"
"TCGA.E9.A5FK.01",0.273979256066361,0.588190149363415,"BRCA"
"TCGA.EW.A1PB.01",-0.400639540224801,0.417718341415844,"BRCA"
"TCGA.BH.A0E9.01",0.563143130354984,0.672292022819524,"BRCA"
"TCGA.A1.A0SE.01",-0.188479824101438,0.50083794786795,"BRCA"
"TCGA.E9.A1NH.01",0.828035052035558,0.690006679588479,"BRCA"
"TCGA.EW.A2FW.01",-0.868293423340051,0.347771256085608,"BRCA"
"TCGA.AO.A0JD.01",-0.72847436254718,0.423560270917423,"BRCA"
"TCGA.A7.A3IY.01",0.367405651586755,0.629567139361791,"BRCA"
"TCGA.AO.A0J8.01",0.532003937502324,0.625211966266029,"BRCA"
"TCGA.BH.A0DQ.11",0.52590656932788,0.715614508415385,"BRCA"
"TCGA.A7.A3IZ.01",-0.308423000375119,0.540527304651337,"BRCA"
"TCGA.A2.A1G0.01",0.524079658502358,0.703155650053969,"BRCA"
"TCGA.D8.A1XZ.01",-0.499934149427247,0.49137416122416,"BRCA"
"TCGA.AR.A0TY.01",-0.8527103120617,0.386721408809565,"BRCA"
"TCGA.A2.A0SW.01",-0.304993171382664,0.469631450244167,"BRCA"
"TCGA.BH.A18U.11",0.637795348457311,0.688379014492281,"BRCA"
"TCGA.OL.A5DA.01",0.0936674818682759,0.539689512247,"BRCA"
"TCGA.A7.A5ZV.01",-0.00430901105449782,0.437469463322593,"BRCA"
"TCGA.LL.A50Y.01",0.0491816227795153,0.511199137779747,"BRCA"
"TCGA.BH.A0BP.01",0.69997832630624,0.657209740779604,"BRCA"
"TCGA.AR.A1AK.01",0.24069830700131,0.591107448808209,"BRCA"
"TCGA.E9.A22G.01",-0.989804536445166,0.206908634162547,"BRCA"
"TCGA.AC.A2QH.01",-0.0533047391359093,0.319590651377069,"BRCA"
"TCGA.E2.A15M.11",0.965215077291168,0.790420465751811,"BRCA"
"TCGA.LL.A441.01",-0.387067419078802,0.485507579204418,"BRCA"
"TCGA.A8.A0A2.01",0.194935510664521,0.637217417426504,"BRCA"
"TCGA.E2.A576.01",-0.248366589008284,0.403178236918481,"BRCA"
"TCGA.B6.A1KC.01",0.0236981629128177,0.631940783429314,"BRCA"
"TCGA.OL.A66N.01",0.249180042636514,0.582351906597862,"BRCA"
"TCGA.A2.A1FV.01",0.119750597924152,0.695078865364225,"BRCA"
"TCGA.C8.A1HM.01",-0.708123991015161,0.434363143916113,"BRCA"
"TCGA.D8.A1JT.01",0.0779031556696461,0.677117116034288,"BRCA"
"TCGA.A2.A04P.01",-0.328793389741049,0.400816780742107,"BRCA"
"TCGA.BH.A0GY.01",-0.297665021914604,0.529980733740751,"BRCA"
"TCGA.E2.A56Z.01",-0.237527596673908,0.531769152712556,"BRCA"
"TCGA.BH.A18Q.11",0.502749321945057,0.73445968828862,"BRCA"
"TCGA.A7.A13E.01",-0.0535324407798847,0.563543642054522,"BRCA"
"TCGA.E2.A1LS.01",0.167242501647627,0.559724714830291,"BRCA"
"TCGA.A2.A0CX.01",-0.28755175445634,0.463124548357746,"BRCA"
"TCGA.A8.A07S.01",-0.238503654114761,0.500592284463654,"BRCA"
"TCGA.BH.A1FM.01",-0.0736663577894151,0.627069213219332,"BRCA"
"TCGA.AC.A2FF.11",0.4257879714737,0.62243124525343,"BRCA"
"TCGA.A1.A0SM.01",0.343751112236356,0.58748985255062,"BRCA"
"TCGA.AQ.A04H.01",-0.346174313807102,0.492977348119329,"BRCA"
"TCGA.LL.A6FP.01",0.157583959480689,0.51964070967707,"BRCA"
"TCGA.A2.A0T5.01",-0.140869756999468,0.493953979324228,"BRCA"
"TCGA.A7.A4SF.01",-0.505033991463598,0.371307433218555,"BRCA"
"TCGA.A2.A25B.01",-0.402570118299597,0.501268088140045,"BRCA"
"TCGA.E2.A1IO.01",0.495902417634606,0.591981663228806,"BRCA"
"TCGA.A2.A3XW.01",0.265096961478692,0.407118142904702,"BRCA"
"TCGA.BH.A1FE.11",0.271682645759926,0.734535022265326,"BRCA"
"TCGA.A1.A0SI.01",-0.0937869192839699,0.496736149140435,"BRCA"
"TCGA.B6.A0RP.01",0.669036205275095,0.649537832795742,"BRCA"
"TCGA.AQ.A04L.01",0.0627570977092904,0.529469392442564,"BRCA"
"TCGA.E2.A14N.01",-0.852613903930223,0.290759822565748,"BRCA"
"TCGA.BH.A18V.11",0.286142910806501,0.606190391714558,"BRCA"
"TCGA.AN.A049.01",-0.0610742316605001,0.57640826399968,"BRCA"
"TCGA.A1.A0SB.01",-0.103113795389075,0.390873306993995,"BRCA"
"TCGA.BH.A0GZ.01",0.108842922361345,0.53639236788249,"BRCA"
"TCGA.BH.A0BT.11",0.59487703291143,0.681115457993862,"BRCA"
"TCGA.BH.A0C0.11",0.499327912125688,0.687929241903376,"BRCA"
"TCGA.BH.A0DP.01",0.682771024985893,0.637704369211131,"BRCA"
"TCGA.AC.A2QI.01",0.708622457793162,0.625266238240453,"BRCA"
"TCGA.BH.A0DT.11",0.49754531114214,0.693671283148469,"BRCA"
"TCGA.5L.AAT1.01",0.460850541597746,0.605875111532545,"BRCA"
"TCGA.A8.A06N.01",-0.0155819406484615,0.579314495236115,"BRCA"
"TCGA.BH.A8G0.01",0.701489122613177,0.719454043328519,"BRCA"
"TCGA.A2.A0T6.01",0.854419185201104,0.717759455417349,"BRCA"
"TCGA.AN.A0FF.01",-0.179423609693782,0.548700494287893,"BRCA"
"TCGA.E2.A15I.01",0.454867194517615,0.754284425530133,"BRCA"
"TCGA.LL.A5YL.01",-0.118686401785273,0.46846930018095,"BRCA"
"TCGA.C8.A26X.01",0.178190713238134,0.562689973322533,"BRCA"
"TCGA.AN.A0FD.01",0.153988633600135,0.520089586979947,"BRCA"
"TCGA.AN.A0AK.01",-0.813018623510479,0.368070298291817,"BRCA"
"TCGA.D8.A1JS.01",0.246279852598363,0.517912142577485,"BRCA"
"TCGA.AO.A1KS.01",-0.362024545967071,0.569832362478372,"BRCA"
"TCGA.AR.A24U.01",0.163642941440414,0.654920388286211,"BRCA"
"TCGA.E2.A15E.06",0.0290097565833405,0.594479937025757,"BRCA"
"TCGA.AR.A1AX.01",-0.178082044923051,0.568704340340801,"BRCA"
"TCGA.GI.A2C8.11",0.510176850209721,0.701140459459606,"BRCA"
"TCGA.BH.A0C3.01",0.328101315002835,0.645115627298955,"BRCA"
"TCGA.AC.A62Y.01",0.249172788180007,0.652848844151907,"BRCA"
"TCGA.D8.A1JD.01",-0.173446762303728,0.508856038792054,"BRCA"
"TCGA.S3.AA0Z.01",-0.666337338636226,0.294594496162738,"BRCA"
"TCGA.BH.A0DL.11",0.697541324094453,0.790858457013368,"BRCA"
"TCGA.BH.A18J.11",0.650377010521308,0.728327812676588,"BRCA"
"TCGA.E9.A1N3.01",0.255281760154027,0.680892483236005,"BRCA"
"TCGA.A2.A0T2.01",0.00774334073979832,0.49450011654099,"BRCA"
"TCGA.BH.A0B5.01",-0.432863796486544,0.47890887004473,"BRCA"
"TCGA.LL.A9Q3.01",0.320214762499947,0.563347456059202,"BRCA"
"TCGA.BH.A18N.01",0.122918502049045,0.611935221407809,"BRCA"
"TCGA.D8.A27R.01",-0.428425868484985,0.466257229860669,"BRCA"
"TCGA.AO.A0J9.01",0.0806334010555225,0.549548578153722,"BRCA"
"TCGA.E9.A1N5.01",-0.0819055820418856,0.55330817924042,"BRCA"
"TCGA.BH.A209.01",-0.819636312172942,0.435522080954288,"BRCA"
"TCGA.E2.A1AZ.01",-0.541803446991737,0.457003077364832,"BRCA"
"TCGA.AN.A0FK.01",-0.142451436904254,0.51912943297988,"BRCA"
"TCGA.A2.A0YI.01",0.719512369168853,0.753952667953018,"BRCA"
"TCGA.D8.A1XO.01",0.378667358829542,0.684872474119137,"BRCA"
"TCGA.BH.A1FR.11",0.818004897708103,0.817701623890184,"BRCA"
"TCGA.D8.A27G.01",0.108984520671313,0.607440365812522,"BRCA"
"TCGA.AR.A0TT.01",-0.220935145366115,0.555574497654172,"BRCA"
"TCGA.A8.A0A4.01",-0.0654012028136387,0.51370939117237,"BRCA"
"TCGA.D8.A1X7.01",0.0459120554998138,0.623138171963106,"BRCA"
"TCGA.BH.A0BC.11",0.615226126309905,0.689393685351977,"BRCA"
"TCGA.AC.A3OD.01",0.0821933983150088,0.680163214173015,"BRCA"
"TCGA.E2.A1LA.01",-0.309232019626219,0.481243988394888,"BRCA"
"TCGA.A8.A095.01",-0.588149785329601,0.469356962133418,"BRCA"
"TCGA.D8.A143.01",-0.804173918836555,0.253650704773473,"BRCA"
"TCGA.A2.A0YE.01",-0.367408043443533,0.378414892313851,"BRCA"
"TCGA.A2.A0D2.01",-0.906921889236083,0.21271243087325,"BRCA"
"TCGA.AC.A3YI.01",0.40824681627592,0.641048979915148,"BRCA"
"TCGA.A8.A07Z.01",-0.096152127439941,0.474866506651278,"BRCA"
"TCGA.AN.A0FT.01",0.00705091761024668,0.532550511556453,"BRCA"
"TCGA.A2.A0YF.01",-0.0406796869176692,0.60478196966984,"BRCA"
"TCGA.BH.A0DS.01",0.591255281459345,0.66811389562984,"BRCA"
"TCGA.E9.A1R5.01",0.340789949179995,0.644386180528368,"BRCA"
"TCGA.E9.A243.01",-0.327037226118736,0.620062469344044,"BRCA"
"TCGA.A2.A25D.01",-0.0301625593365166,0.539768892721216,"BRCA"
"TCGA.E2.A159.01",-0.442926792740988,0.476864831224396,"BRCA"
"TCGA.A8.A0A7.01",0.394431262321331,0.642129056974589,"BRCA"
"TCGA.B6.A0X5.01",-0.577295611743032,0.418374908566379,"BRCA"
"TCGA.BH.A18K.11",0.563498845910113,0.711099207306884,"BRCA"
"TCGA.B6.A0RE.01",-0.455503005720319,0.393877383654998,"BRCA"
"TCGA.A2.A0CY.01",-0.102400059917315,0.36023848396589,"BRCA"
"TCGA.JL.A3YX.01",-0.647029934251304,0.425926895777602,"BRCA"
"TCGA.AC.A3QP.01",0.16129012529349,0.565504966907646,"BRCA"
