"","TCSER","hUSI","Group"
"GTEX-ZYT6-0826-SM-5E43I",0.357744191,0.750858886147277,"Blood Vessel"
"GTEX-1314G-1826-SM-5LZVA",0.214517168,0.745449953943361,"Nerve"
"GTEX-OIZH-0626-SM-3NB1L",-0.596590147,0.491478286843448,"Esophagus"
"GTEX-14E6C-0005-SM-5O98N",-0.081652119,0.648850029452219,"Blood"
"GTEX-PLZ6-1226-SM-3P5ZS",-0.502479911,0.439084573947898,"Testis"
"GTEX-13CF2-2426-SM-5LZYL",0.241323731,0.771774662005313,"Salivary Gland"
"GTEX-T2YK-0008-SM-4DM6M",-0.455679687,0.456314710149145,"Skin"
"GTEX-11P82-1126-SM-5BC5K",0.080274306,0.706103254265414,"Prostate"
"GTEX-WYJK-1526-SM-4ONCW",0.307597606,0.672328961426303,"Small Intestine"
"GTEX-13X6K-2126-SM-5O9D4",-0.782447389,0.474283056369144,"Esophagus"
"GTEX-WHPG-2626-SM-3NMBR",-0.271629877,0.564173297560015,"Skin"
"GTEX-ZPU1-0008-SM-4E3IR",-0.426021822,0.415781110294788,"Skin"
"GTEX-144GN-1626-SM-5Q5BU",-0.540165733,0.321407131124934,"Testis"
"GTEX-12WSK-0726-SM-5LZUV",0.336219242,0.767458511455899,"Blood Vessel"
"GTEX-132QS-0126-SM-5IFH9",-0.187159733,0.662003589101572,"Adrenal Gland"
"GTEX-PLZ5-0826-SM-3P5ZW",0.317703074,0.656636381796994,"Esophagus"
"GTEX-WOFM-0726-SM-3MJF8",0.119220704,0.796281412766308,"Adipose Tissue"
"GTEX-POYW-0426-SM-2XCEV",-0.006087246,0.785893699960332,"Nerve"
"GTEX-144GL-0011-R3a-SM-5P9HP",0.260625368,0.750487952398499,"Brain"
"GTEX-XV7Q-1526-SM-4BRWB",-0.728939399,0.322265214278072,"Uterus"
"GTEX-14BIN-0005-SM-5N9FE",-0.222143152,0.559609452411637,"Blood"
"GTEX-1211K-2426-SM-59HL8",0.390426963,0.69537497498931,"Blood Vessel"
"GTEX-R55E-0011-R9A-SM-2TC6C",0.349185979,0.874680176292682,"Brain"
"GTEX-13IVO-0426-SM-5LZY7",-0.038504981,0.711683850215589,"Nerve"
"GTEX-13X6J-0011-R11a-SM-5P9HE",-0.226764025,0.635509519842798,"Brain"
"GTEX-11EQ9-0006-SM-5LUB6",0.066459697,0.670566656592631,"Blood"
"GTEX-QEL4-0526-SM-3GIJ4",0.109844684,0.731778328817883,"Blood Vessel"
"GTEX-XOT4-0426-SM-4B66T",0.506233592,0.710991576983283,"Blood Vessel"
"GTEX-11EI6-0226-SM-5EQ64",0.291257955,0.819860145295291,"Adipose Tissue"
"GTEX-14C5O-1426-SM-5RQI8",0.504078674,0.897610538644977,"Blood Vessel"
"GTEX-REY6-1126-SM-48FDU",0.389232257,0.781788682259375,"Blood Vessel"
"GTEX-WI4N-1126-SM-3LK7Q",0.350038651,0.825963235352679,"Adipose Tissue"
"GTEX-XYKS-0226-SM-4BRW3",0.321791541,0.756188102980019,"Heart"
"GTEX-X4XY-1726-SM-46MVO",-0.208428179,0.571165170968014,"Esophagus"
"GTEX-ZTPG-0326-SM-5O9AX",-0.147212606,0.685459572246996,"Skin"
"GTEX-ZF2S-0008-SM-4E3IK",-0.435349945,0.50659458492802,"Skin"
"GTEX-13CZV-0011-R11b-SM-5N9FN",-0.054236843,0.715728467128668,"Brain"
"GTEX-WQUQ-1626-SM-4OOSH",-0.816035947,0.360105318984546,"Esophagus"
"GTEX-144GO-0011-R5a-SM-5PNUR",0.291673874,0.80988860890274,"Brain"
"GTEX-11NV4-1726-SM-5N9FC",-0.466177102,0.256839984672583,"Testis"
"GTEX-N7MT-0011-R3a-SM-2I3GC",0.270108198,0.821468318007032,"Brain"
"GTEX-ZVT3-2126-SM-59HL2",0.013979298,0.776266776732958,"Stomach"
"GTEX-XYKS-1626-SM-4BRUQ",-0.498273979,0.436094456188627,"Uterus"
"GTEX-132Q8-0011-R10b-SM-5DUWZ",0.32638296,0.87674144375017,"Brain"
"GTEX-13PL6-0011-R9b-SM-5O9CH",0.249479875,0.904698254313546,"Brain"
"GTEX-ZVP2-1726-SM-5GU5P",-0.601731328,0.592599368991082,"Small Intestine"
"GTEX-139T6-0526-SM-5IJC9",0.256795981,0.798858960118954,"Adipose Tissue"
"GTEX-YFC4-2626-SM-5P9FQ",-0.755742929,0.67920169455776,"Thyroid"
"GTEX-WYVS-1726-SM-3NMAY",-0.198440082,0.698881495459054,"Breast"
"GTEX-11NV4-0326-SM-5HL58",0.273284702,0.644759252549083,"Muscle"
"GTEX-12WSA-0326-SM-5BC6I",0.004156579,0.797372185671612,"Adipose Tissue"
"GTEX-Y3IK-1626-SM-4YCF5",0.022576551,0.653896790100243,"Skin"
"GTEX-13NZA-0326-SM-5J1MK",0.119455686,0.813814876981836,"Nerve"
"GTEX-Y3I4-2026-SM-4TT6Z",-0.583290982,0.405369258847027,"Testis"
"GTEX-ZYVF-1726-SM-5E443",0.048580225,0.863686804092224,"Lung"
"GTEX-WH7G-2626-SM-3NMBE",-0.032298607,0.746106671028794,"Nerve"
"GTEX-S341-0126-SM-4AD64",0.42342273,0.769280841104419,"Adrenal Gland"
"GTEX-XOT4-0326-SM-4B66S",-0.087932166,0.752079429695607,"Nerve"
"GTEX-WFON-2326-SM-3LK7M",0.215274953,0.683742258156157,"Muscle"
"GTEX-1192X-0726-SM-5987R",0.740974198,0.884739918995811,"Heart"
"GTEX-XPT6-2026-SM-4B64V",0.154960381,0.684586189040241,"Muscle"
"GTEX-QMR6-0011-R11A-SM-32PKK",-0.248308592,0.768533798680377,"Brain"
"GTEX-WK11-0006-SM-3NB3J",-0.215722114,0.526774454307266,"Blood"
"GTEX-ZAK1-2326-SM-5CVMY",0.008796247,0.701126084380947,"Pancreas"
"GTEX-ZVZQ-0826-SM-51MRF",0.057723345,0.833862651183434,"Breast"
"GTEX-WY7C-1826-SM-4ONCE",-0.100139924,0.65882190918669,"Small Intestine"
"GTEX-11P82-0426-SM-5HL5D",0.468212646,0.711545476042758,"Esophagus"
"GTEX-13PL7-2026-SM-5IFGK",-0.163812228,0.610050641718406,"Uterus"
"GTEX-1128S-2126-SM-5H12U",0.15632343,0.90877829744129,"Adipose Tissue"
"GTEX-13NZ9-1326-SM-5MR3V",0.036953609,0.632753062954881,"Liver"
"GTEX-14C39-2426-SM-5S2U5",0.281801153,0.756590485945374,"Muscle"
"GTEX-111YS-1826-SM-5GIEP",0.203218113,0.656756394789865,"Colon"
"GTEX-ZDYS-2226-SM-5S2MI",0.317820201,0.884308394292898,"Adipose Tissue"
"GTEX-W5X1-0001-SM-3P61V",-0.936071976,0.228555711483765,"Blood"
"GTEX-145MH-2826-SM-5RQJF",-0.560032574,0.547034891504793,"Skin"
"GTEX-13W46-0726-SM-5LU3Z",0.161477315,0.704218290077029,"Muscle"
"GTEX-R53T-0008-SM-48FEW",-0.119560223,0.641346377554258,"Skin"
"GTEX-XPT6-1626-SM-4B655",-0.576510783,0.28939582135055,"Testis"
"GTEX-ZDXO-0011-R8a-SM-4WWD7",0.263382978,0.866291869282063,"Brain"
"GTEX-14B4R-0526-SM-5QGQT",0.263700216,0.815633703466811,"Adipose Tissue"
"GTEX-11EMC-3226-SM-5EGKW",0.26434573,0.754812194695936,"Brain"
"GTEX-13OVJ-1426-SM-5K7Z2",0.22072404,0.789012952643609,"Esophagus"
"GTEX-ZQG8-1526-SM-5HL65",-0.091615915,0.802552117964849,"Adipose Tissue"
"GTEX-P44G-0011-R3A-SM-2I3FC",0.354603729,0.799923267932272,"Brain"
"GTEX-12ZZW-0011-R10b-SM-5HL9X",0.274950598,0.801656786148855,"Brain"
"GTEX-13111-0926-SM-5DUVQ",0.435445716,0.674049448474935,"Esophagus"
"GTEX-12WSE-0011-R6b-SM-5LZV5",0.114056993,0.722052128440791,"Brain"
"GTEX-13D11-0726-SM-5LZZB",-0.040809405,0.675361012289533,"Small Intestine"
"GTEX-113JC-2726-SM-5EGIS",0.342965412,0.714344337956417,"Muscle"
"GTEX-ZYFG-1826-SM-5GZWX",0.11002968,0.623794874901783,"Colon"
"GTEX-OOBK-0625-SM-3LK5P",-0.59648266,0.456862999802775,"Esophagus"
"GTEX-O5YW-0526-SM-2YUMX",0.423439036,0.761796647377667,"Lung"
"GTEX-13FHP-0011-R1b-SM-5K7XL",0.176991347,0.780101483048782,"Brain"
"GTEX-WOFM-1326-SM-3MJFR",0.035461565,0.706174487530663,"Muscle"
"GTEX-11EMC-1726-SM-5H11P",-0.213540177,0.630519127700179,"Ovary"
"GTEX-XMD1-0011-R10A-SM-4AT4A",0.259504578,0.837654413304539,"Brain"
"GTEX-ZDYS-2526-SM-4WKGU",0.076893986,0.724482082841802,"Pancreas"
"GTEX-146FQ-0926-SM-5LUAV",-0.345322016,0.648124119406896,"Lung"
"GTEX-X5EB-1126-SM-46MVV",-0.636790998,0.545297334936846,"Colon"
"GTEX-12WSK-1326-SM-5CVNM",0.248241163,0.736677682244946,"Esophagus"
"GTEX-N7MT-1926-SM-3LK5N",-0.255834152,0.675074987627016,"Vagina"
"GTEX-UJMC-0008-SM-4IHKK",-0.594590273,0.220589295536483,"Skin"
"GTEX-OIZH-0326-SM-2HMKC",0.475367044,0.75523443453276,"Heart"
"GTEX-ZC5H-0005-SM-4WAXM",-0.04386256,0.555144221431935,"Blood"
"GTEX-ZT9X-1526-SM-5DUXD",-0.502117803,0.535589052608812,"Skin"
"GTEX-11TT1-0526-SM-5P9JO",-0.763344447,0.291927627422774,"Esophagus"
"GTEX-12WSJ-0526-SM-5GCOZ",-0.46529835,0.62138581263899,"Spleen"
"GTEX-12WSD-0011-R3b-SM-5LZWN",0.235622576,0.791108457718708,"Brain"
"GTEX-1445S-1126-SM-5QGOW",0.370684239,0.889893990107941,"Blood Vessel"
"GTEX-14C38-2126-SM-5RQJO",-0.774380787,0.485046746611455,"Esophagus"
"GTEX-WZTO-0011-R8A-SM-4E3II",0.267737396,0.850123129045829,"Brain"
"GTEX-145LT-1926-SM-5QGP5",0.104843259,0.759699685618148,"Nerve"
"GTEX-13FTY-0626-SM-5L3F8",-0.110322825,0.805543023675183,"Adipose Tissue"
"GTEX-XXEK-1726-SM-4BRVB",0.035323871,0.611083503393181,"Pancreas"
"GTEX-ZPU1-0526-SM-4YCDA",0.267954164,0.889295196981145,"Blood Vessel"
"GTEX-Y3IK-2426-SM-4WWDU",-0.149604523,0.419683220021304,"Skin"
"GTEX-SNOS-1026-SM-4DM4Y",0.050265973,0.648716098717043,"Prostate"
"GTEX-ZF29-1726-SM-4WKFV",0.397660342,0.688727908770027,"Colon"
"GTEX-YFCO-1926-SM-4W212",0.132384141,0.672182896796936,"Muscle"
"GTEX-13CF3-0726-SM-5J2MY",0.473261523,0.793351891140558,"Heart"
"GTEX-146FQ-1926-SM-5NQBY",-0.890091457,0.319421062690003,"Colon"
"GTEX-Y8E4-1326-SM-5IFIY",0.060177817,0.713417908564136,"Pancreas"
"GTEX-PLZ5-1626-SM-3NB21",0.154257725,0.816055877120779,"Nerve"
"GTEX-ZGAY-0926-SM-4WWBQ",0.318907558,0.671227911708085,"Blood Vessel"
"GTEX-13FXS-0011-R9a-SM-5K7UI",0.272860841,0.85312454320706,"Brain"
"GTEX-12KS4-1326-SM-5LUB3",-0.318109512,0.594081372516072,"Liver"
"GTEX-13O3Q-0011-R10b-SM-5KM39",0.283400661,0.816151132107991,"Brain"
"GTEX-131YS-0011-R4a-SM-5DUVL",0.280245604,0.780530791863375,"Brain"
"GTEX-13N2G-0011-R10a-SM-5MR34",0.178547708,0.770417237761876,"Brain"
"GTEX-ZYFC-0826-SM-5E44K",-0.020902372,0.843883376038537,"Breast"
"GTEX-WOFL-0006-SM-3TW8K",-0.1180506,0.438812517458977,"Blood"
"GTEX-S33H-0826-SM-4AD5Y",-0.660000967,0.457842361473059,"Esophagus"
"GTEX-14DAQ-1326-SM-5RQIM",0.651935342,0.773009744384251,"Blood Vessel"
"GTEX-13OW8-0011-R6b-SM-5L3I3",0.226023402,0.791298443339677,"Brain"
"GTEX-13FLV-0011-R4a-SM-5LZYU",0.286166517,0.747730075837941,"Brain"
"GTEX-ZVZQ-0011-R10b-SM-51MRT",0.323039462,0.816676766326128,"Brain"
"GTEX-11WQK-1826-SM-5EQM2",-0.127781631,0.671663980625801,"Esophagus"
"GTEX-144GN-2126-SM-5O99D",-0.497694051,0.64678526382062,"Spleen"
"GTEX-QMRM-1726-SM-2S1QG",0.069789978,0.836461386727838,"Adipose Tissue"
"GTEX-OXRO-0126-SM-2YUN4",-0.285515578,0.670329712545892,"Skin"
"GTEX-13O3P-0826-SM-5L3DH",-0.056301949,0.773381929465626,"Breast"
"GTEX-U3ZG-0008-SM-47JWL",-0.050873382,0.727869634793376,"Skin"
"GTEX-11WQK-0226-SM-5EQLI",0.130448038,0.729733993518259,"Heart"
"GTEX-131XH-0011-R1a-SM-5DUWA",0.306819108,0.837442682958538,"Brain"
"GTEX-1212Z-2026-SM-5N9EA",0.431510465,0.659071700437837,"Esophagus"
"GTEX-ZAB4-1826-SM-5HL8O",-0.073137394,0.741418146557273,"Nerve"
"GTEX-S32W-0626-SM-2XCBG",0.491842684,0.839859576932005,"Heart"
"GTEX-ZA64-2026-SM-5PNXT",0.303378513,0.714810264757884,"Muscle"
"GTEX-WYBS-0626-SM-3NMAS",-0.10533531,0.674203457402116,"Skin"
"GTEX-N7MS-0008-SM-4E3JI",-0.41347866,0.304459421629529,"Skin"
"GTEX-P4PP-1526-SM-3P61M",-0.592056397,0.390129105660624,"Stomach"
"GTEX-12696-1726-SM-5EQLH",-0.141249925,0.615629286532684,"Stomach"
"GTEX-145MH-0426-SM-5LU8T",0.264577566,0.815097023846613,"Thyroid"
"GTEX-ZLWG-0126-SM-4WWC5",0.313236017,0.770810100391544,"Adrenal Gland"
"GTEX-14753-1626-SM-5NQ9L",0.232438166,0.675456780195246,"Liver"
"GTEX-P44H-0011-R10A-SM-2XCEK",0.202271103,0.897277135377809,"Brain"
"GTEX-ZDYS-0926-SM-4WWCS",0.173540726,0.69607736268713,"Esophagus"
"GTEX-XMK1-0001-SM-4B64F",-1.035527371,0.159124567879084,"Blood"
"GTEX-13OW7-0011-R4b-SM-5O9CX",0.213835989,0.762847575131971,"Brain"
"GTEX-146FQ-1726-SM-5QGPX",-0.071002157,0.627087090102165,"Prostate"
"GTEX-14BIL-2426-SM-5QGQR",0.27612145,0.841443323657937,"Adipose Tissue"
"GTEX-13OVH-0011-R6b-SM-5LUAX",0.129532598,0.784813887118493,"Brain"
"GTEX-P4QS-0005-SM-2I3EY",0.121778107,0.634093381408614,"Blood"
"GTEX-13NYS-0011-R9b-SM-5MR44",0.464455044,0.848438711901809,"Brain"
"GTEX-12BJ1-0926-SM-5EQ62",0.005262326,0.691310600919777,"Skin"
"GTEX-13OVJ-2826-SM-5L3GW",0.336442464,0.795086518992446,"Brain"
"GTEX-13JUV-2426-SM-5J1NS",0.228509055,0.769846262851517,"Blood Vessel"
"GTEX-11GSO-3026-SM-5Q5AL",-0.11361879,0.649011111744056,"Brain"
"GTEX-147F3-0826-SM-5NQA7",-0.652721332,0.537391567139484,"Esophagus"
"GTEX-WHSE-0011-R1A-SM-3P5ZK",0.364863614,0.802994644982985,"Brain"
"GTEX-13RTJ-2126-SM-5S2PZ",0.145625818,0.601535648781684,"Prostate"
"GTEX-YJ8O-0326-SM-5RQJW",0.356653263,0.653626831039412,"Esophagus"
"GTEX-WFG7-0008-SM-4LMKB",-0.113997454,0.67592924607212,"Skin"
"GTEX-REY6-0005-SM-2TF54",-0.178703755,0.653771112477871,"Blood"
"GTEX-13OVJ-0426-SM-5L3GX",-0.102699785,0.738323692707618,"Nerve"
"GTEX-OOBK-2025-SM-3LK5S",-0.132832466,0.546406010152097,"Prostate"
"GTEX-ZG7Y-0126-SM-4WWEX",0.124062578,0.754059086978456,"Blood Vessel"
"GTEX-QCQG-1426-SM-48U22",-0.366425643,0.469088156861244,"Ovary"
"GTEX-117YX-0726-SM-5GIET",-0.225479679,0.666678366241493,"Adipose Tissue"
"GTEX-11P7K-1326-SM-5BC5G",-0.389519754,0.5592482700246,"Esophagus"
"GTEX-ZUA1-3026-SM-59HJC",0.266348891,0.746502842160938,"Brain"
"GTEX-ZP4G-0426-SM-4YCER",0.030983684,0.686837835579974,"Pancreas"
"GTEX-147JS-1326-SM-5SI6D",0.677738472,0.818631793674745,"Heart"
"GTEX-R55D-0008-SM-48FEV",-0.175667098,0.657039347978395,"Skin"
"GTEX-RU72-0826-SM-46MUS",0.483094844,0.695671494344326,"Esophagus"
"GTEX-WOFL-0626-SM-3MJG3",-0.012337674,0.759833815225491,"Muscle"
"GTEX-ZEX8-1626-SM-4WKG7",0.055174483,0.640025173537971,"Stomach"
"GTEX-X8HC-1326-SM-46MWB",0.035222554,0.731137604837107,"Esophagus"
"GTEX-11XUK-0926-SM-5EQL3",0.198294934,0.68523776441444,"Esophagus"
"GTEX-12ZZY-0626-SM-5EQ5T",0.356756542,0.708404000529964,"Muscle"
"GTEX-ZQUD-0326-SM-4YCEN",0.254769851,0.706740208682895,"Esophagus"
"GTEX-13OW5-1126-SM-5J1NR",0.15707982,0.796337657315543,"Heart"
"GTEX-11GSP-0011-R8b-SM-5NQ79",0.270901839,0.853992249282742,"Brain"
"GTEX-11EQ9-1426-SM-5987G",-0.250892692,0.597225501722594,"Colon"
"GTEX-13NZ9-0926-SM-5KM12",0.050182155,0.836920072443299,"Lung"
"GTEX-YJ89-0011-R2b-SM-4RGLT",0.136729869,0.837947798946005,"Brain"
"GTEX-Q2AH-0008-SM-48U2J",-0.473899512,0.415407641110884,"Skin"
"GTEX-Q2AG-0011-R10A-SM-2HMLA",0.329957666,0.802895298228274,"Brain"
"GTEX-YECK-1226-SM-4W21G",0.242255387,0.78672198164219,"Heart"
"GTEX-11WQC-0726-SM-5EQMR",0.114639338,0.658174698685708,"Liver"
"GTEX-PWN1-0726-SM-48TDR",0.365503846,0.650441709025352,"Esophagus"
"GTEX-ZVT4-2626-SM-5N9GJ",0.292230254,0.751411846222463,"Colon"
"GTEX-13112-2126-SM-5GCO4",0.202088233,0.673534039374465,"Kidney"
"GTEX-UPJH-0526-SM-4IHK8",0.308534793,0.718137487291236,"Muscle"
"GTEX-OHPK-2526-SM-3MJH9",-0.561260889,0.591822560070881,"Vagina"
"GTEX-111YS-0126-SM-5987T",0.2312633,0.731936000598548,"Adrenal Gland"
"GTEX-131XE-0426-SM-5IJF4",-0.487230902,0.324560423415261,"Testis"
"GTEX-Y8DK-0008-SM-4RGM2",-0.256952682,0.618878831825726,"Skin"
"GTEX-12126-0626-SM-5Q5AQ",0.207756559,0.741301454806692,"Nerve"
"GTEX-WHSB-0726-SM-4M1XQ",0.072709002,0.672769347557577,"Pancreas"
"GTEX-PSDG-1126-SM-2S1ON",0.205339065,0.794775920967556,"Lung"
"GTEX-YB5E-1726-SM-5IFJ3",0.198841457,0.759690939544004,"Breast"
"GTEX-RVPV-0226-SM-2TF6W",0.484581642,0.661614210776274,"Blood Vessel"
"GTEX-WYVS-0126-SM-4ONDH",-0.747537201,0.59548359002824,"Spleen"
"GTEX-U8XE-2526-SM-4E3IT",-0.256074547,0.622478856383637,"Prostate"
"GTEX-12WSJ-0926-SM-5P9JD",-0.220339899,0.557041513090258,"Stomach"
"GTEX-1192W-0008-SM-5QGRE",-0.376627514,0.499141604055932,"Skin"
"GTEX-ZV6S-0003-SM-4YCCT",-1.114313104,0.0689972574964388,"Blood"
"GTEX-P4PP-0008-SM-48TDV",-0.703506698,0.214644622822142,"Skin"
"GTEX-SNOS-1126-SM-4DM67",-0.516055992,0.314553273703664,"Testis"
"GTEX-WL46-0011-R5A-SM-3LK6V",0.291246386,0.810985449843421,"Brain"
"GTEX-ZAB5-0526-SM-5CVMU",-0.54039459,0.651113339460506,"Spleen"
"GTEX-ZA64-0126-SM-5HL8Z",0.281160863,0.734944475592938,"Blood Vessel"
"GTEX-11VI4-0001-SM-5S2OI",-1.042100438,0.18491236074845,"Blood"
"GTEX-145LT-0126-SM-5S2QJ",0.302593585,0.803484849129467,"Adrenal Gland"
"GTEX-12WSC-1726-SM-5GCN3",0.167717067,0.820719027113743,"Adipose Tissue"
"GTEX-YB5K-0626-SM-5LUB5",0.013349051,0.695663740257383,"Esophagus"
"GTEX-145MG-0011-R7b-SM-5P9JY",0.190684793,0.732240756549872,"Brain"
"GTEX-13FHP-1526-SM-5IJGE",0.119971973,0.662036012932665,"Esophagus"
"GTEX-111FC-1026-SM-5GZX1",0.203029177,0.749287691388776,"Thyroid"
"GTEX-11NUK-0126-SM-5A5L3",-0.570427803,0.570908254595687,"Skin"
"GTEX-11DXY-0326-SM-5H12F",-0.012036841,0.804479810793399,"Adipose Tissue"
"GTEX-NFK9-0626-SM-2HMIV",0.208556488,0.678423753404807,"Muscle"
"GTEX-ZDYS-1026-SM-4WKHC",-0.449470053,0.667965429037423,"Spleen"
"GTEX-111CU-1526-SM-5N9FS",-0.004006572,0.597181594915975,"Prostate"
"GTEX-145ME-2226-SM-5S2VY",0.236102158,0.688228626098155,"Blood Vessel"
"GTEX-13113-0126-SM-5LZVX",-0.015419483,0.702903228527963,"Thyroid"
"GTEX-ZVZP-1426-SM-5NQ7R",0.390807726,0.660097276186319,"Esophagus"
"GTEX-144GL-2026-SM-5LU3O",0.370137265,0.873555101979148,"Breast"
"GTEX-QEL4-0008-SM-447AZ",-0.053710455,0.750675583819652,"Skin"
"GTEX-OIZI-0008-SM-2XCFD",-0.124690784,0.833096961937034,"Skin"
"GTEX-13112-2926-SM-5DUWT",-0.101294655,0.613823280867244,"Brain"
"GTEX-ZV7C-0326-SM-57WB1",0.569498389,0.802174583231185,"Heart"
"GTEX-11DXZ-2626-SM-59882",0.517533256,0.72039609795213,"Blood Vessel"
"GTEX-VJYA-1526-SM-3GIJV",-0.126951057,0.70706242073838,"Skin"
"GTEX-11P82-1726-SM-5Q5AT",0.103435542,0.742460805571453,"Adipose Tissue"
"GTEX-145ME-2126-SM-5SIAH",0.019878084,0.769894734586428,"Nerve"
"GTEX-13111-1226-SM-5GCNC",0.332406156,0.689382892314477,"Stomach"
"GTEX-13PDP-0326-SM-5K7XP",0.086650852,0.698617882445323,"Muscle"
"GTEX-13S86-0726-SM-5Q5DH",0.141557858,0.626382345650847,"Esophagus"
"GTEX-13JUV-0626-SM-5J1MQ",-0.048213945,0.78393585107126,"Adipose Tissue"
"GTEX-ZTSS-2026-SM-5987K",0.261260551,0.872157897615925,"Adipose Tissue"
"GTEX-11WQC-0011-R7b-SM-5BC7A",0.167427243,0.837463176665316,"Brain"
"GTEX-139T4-0126-SM-5HL5G",-0.09497373,0.780948465220445,"Adipose Tissue"
"GTEX-T6MO-1026-SM-4DM72",-0.043720201,0.611773197537539,"Fallopian Tube"
"GTEX-QESD-1726-SM-2S1R7",0.086916987,0.756440490417129,"Nerve"
"GTEX-ZVT2-2226-SM-5NQ6P",0.32065904,0.889416543821396,"Adipose Tissue"
"GTEX-13D11-2526-SM-5KM28",0.357042847,0.726220138513322,"Muscle"
"GTEX-X8HC-2726-SM-46MUA",-0.299203952,0.555266745789277,"Ovary"
"GTEX-139YR-0826-SM-5LZXY",0.518667323,0.751215257949008,"Heart"
"GTEX-12ZZZ-0011-R7b-SM-5EGLE",0.297187699,0.77069053857479,"Brain"
"GTEX-113JC-0726-SM-5GZZR",0.282704598,0.880053119698507,"Adipose Tissue"
"GTEX-13RTL-0011-R3a-SM-5P9JP",0.181733104,0.780444554865471,"Brain"
"GTEX-P4QT-2026-SM-3NMCJ",0.169405042,0.690960478189493,"Uterus"
"GTEX-13FHO-0011-R11b-SM-5LZYQ",-0.2606146,0.659666542328063,"Brain"
"GTEX-1192X-2526-SM-59868",0.128960725,0.781160131898419,"Small Intestine"
"GTEX-1314G-1726-SM-5LZUX",0.1794195,0.627172211812108,"Muscle"
"GTEX-RWS6-1326-SM-47JXB",-0.594173264,0.437811822824867,"Uterus"
"GTEX-11VI4-0526-SM-5EQ48",-0.451252101,0.57641254197449,"Esophagus"
"GTEX-139T8-0226-SM-5L3EA",0.163591839,0.794284833137832,"Adipose Tissue"
"GTEX-132NY-2026-SM-5L3FM",0.513673914,0.710663752883147,"Esophagus"
"GTEX-11ZUS-1426-SM-5FQSP",0.260136309,0.696740891967748,"Muscle"
"GTEX-ZYFC-2226-SM-5NQ96",0.417981637,0.764163543175837,"Esophagus"
"GTEX-11P7K-0426-SM-5BC5H",-0.595051236,0.704888709682236,"Spleen"
"GTEX-13VXU-3126-SM-5SIA4",0.144664067,0.739034530217687,"Pituitary"
"GTEX-XV7Q-2426-SM-4BRV8",-0.360454618,0.623966203062609,"Salivary Gland"
"GTEX-13CF3-1126-SM-5LZXB",-0.136978178,0.708999487267539,"Adipose Tissue"
"GTEX-Q2AG-0011-R5A-SM-2HMJH",0.298562701,0.775604538795876,"Brain"
"GTEX-U8T8-0008-SM-4DXSP",-0.199747579,0.586780517296514,"Skin"
"GTEX-WFON-1626-SM-4LVMV",0.043715221,0.649801245825999,"Prostate"
"GTEX-13FHO-0326-SM-5IJBH",-0.154121455,0.859893870820063,"Adipose Tissue"
"GTEX-13OVH-0011-R8b-SM-5MR35",0.209561611,0.760841331958666,"Brain"
"GTEX-147GR-0011-R6b-SM-5S2RO",0.236951302,0.759405215905858,"Brain"
"GTEX-ZYY3-2926-SM-5GIEB",-0.560475334,0.635959508352463,"Skin"
"GTEX-117YX-2526-SM-5EQ4Q",-0.051694243,0.6535619335687,"Muscle"
"GTEX-ZYY3-0526-SM-5E45G",0.134001959,0.72408812298447,"Muscle"
"GTEX-XBEW-1926-SM-4SOJO",-0.330607212,0.553754590034111,"Colon"
"GTEX-YF7O-1626-SM-5IFII",0.27927533,0.666394478669568,"Colon"
"GTEX-ZVTK-0003-SM-51MRV",-1.043228696,0.181704942044445,"Blood"
"GTEX-R55E-0326-SM-48FD2",0.207003639,0.718341650127473,"Blood Vessel"
"GTEX-Q734-2026-SM-3GADA",0.183810403,0.708842292049179,"Muscle"
"GTEX-132Q8-0011-R5a-SM-5IJDM",0.251737064,0.842753756934653,"Brain"
"GTEX-OHPK-2426-SM-3MJGH",-0.472139427,0.469511372937521,"Ovary"
"GTEX-13QBU-0726-SM-5J2OA",0.157839568,0.76247829728055,"Lung"
"GTEX-WZTO-0011-R5B-SM-3NMC5",0.286938096,0.806530086875906,"Brain"
"GTEX-11ONC-0011-R1a-SM-57WD4",0.273825077,0.859273721641713,"Brain"
"GTEX-13CF3-1326-SM-5LZXZ",0.064056803,0.637210009293189,"Colon"
"GTEX-1399S-2226-SM-5IFEW",-0.114837589,0.605712510769314,"Uterus"
"GTEX-WRHK-0426-SM-4MVOG",0.386905978,0.724358977464419,"Esophagus"
"GTEX-139D8-1126-SM-5LU8W",-0.433055105,0.566131087028978,"Skin"
"GTEX-14BIN-0011-R10a-SM-5S2UA",0.28464867,0.795348549829107,"Brain"
"GTEX-PLZ5-2026-SM-2S1O4",-0.19559617,0.688920806621735,"Skin"
"GTEX-13O3P-1326-SM-5K7Y8",0.070296592,0.737843164789286,"Esophagus"
"GTEX-11I78-0001-SM-5Q5BE",-0.993549171,0.280010364882063,"Blood"
"GTEX-QV31-0626-SM-447C5",-0.173242066,0.639393244751945,"Stomach"
"GTEX-X15G-1026-SM-4PQZF",0.338259092,0.637538513201977,"Esophagus"
"GTEX-ZVE2-0526-SM-5GU7E",0.262024437,0.741018596335995,"Blood Vessel"
"GTEX-T2IS-0011-R6A-SM-32QP2",0.168646076,0.83386349997727,"Brain"
"GTEX-1339X-0526-SM-5KLYW",0.004586781,0.702819720611407,"Blood Vessel"
